label,text
2,"Tiilikainen on hoitanut pestinsä jopa erittänin hyvin, minun puolesta olisi saanut jatkaa."
1,"Olet oikeassa, näinhän kävi Vietnamilaisten kohdalla."
1,"Hän ei puhu asiasta, jos yritän kysellä motiiveja (haluaako vielä yrittää yhdessä vai onko muuten vain ystävällinen)."
1,"Kansanlähetys on käyttänyt nuorille suunnatussa opetuksessa luennoitsijana muun muassa lääkäri Pekka Reinikaista, joka puolustaa luomisopin näkemyksiä."""
1,"Ostajat lopulta päättävät, mutta onhan se selvää että tässä lyödään Toyotaa vyön alle."
1,Porukat salilla kehuu sitä hyväksi liikkeeksi ja suosittelevat kovin...Itellä olis halua nostaa penkkitulosta jouluun mennessä edes vähän.
1,*virn*
0,"Ensin pidin asiaa normaalina Linuxin bugina, koska tiesin, että ylläpitäjä on Linux-hihhuli ja pitää kannuaan säälittävällä Linux-viritelmällään."
1,poliitikot kyrsii
1,Laitinen on oikeassa ja kaikki tähän mennessä kommentoineet kolumnistit.
1,Mä.
2,"On tosi hienoa lukea tuollaista tekstiä, hienoa sittenkin vaikka olisit sen jollekin toisellekin osoittanut."
2,Kiitos. :) mitä mieltä muuten Suteki da ne:sta olet?
1,"Olin kylläkin korrekti ja pidin suuni kiinni,sillä hän olisi loukkaantunut verisesti tästä kommentista."
1,http://koti.mbnet.fi/pattaya1/escanmwav.htm lataa tuosta http://www.spywareinfo.dk/download/mwav.exe päivitä tuosta http://koti.mbnet.fi/pattaya1/lataus/Mwav.bat laita täpit merkkauksien mukaan http://koti.mbnet.fi/pattaya1/eScan6.jpg
0,EN OSAA KÄYTTÄYTYÄ KU OON KATKERA!
1,Kyllä se hätä ja puute sekä vaihtoehtojen puuttuminen sinutkin miesprostituoidulle ajaisi.
1,Eli miten saan Minissä olevat biisit siirrettyä takaisin tietsikalle?
2,:D
0,"Vaikeinta tuntuisi tosiaan olevan se, mistä ystävän ylipäätään löytäisi.."
1,"Kyllä mulla menee noihin kalakauppiaisiin hermot, ne varmasti hyppii riemusta vaan kattoon jos sulle nyt vielä nitriittiä tulee ja kalat kuolee..."
1,"En ole asiantuntija,mutta aikaisemmin muotoa 'tutkima' ei pidetty partisiippina vaan infinitiivimuotoma."
1,Suomi 24 paras palsta.
1,"Taivaalliset kumppanukset viettävät monia onnellisia tunteja tässä puistossa jutellen, laulaen ja nauraen."
1,...
1,Nyt on kokemusta ja tietoa kyseisestä perhekodista!!!
1,Alaston mies liftaa Helsingistä kesä Turkuun
1,"Oman lapseni isä tappoi itsensä alkoholisoituneena maksakirroosiin jo 30-vuotiaana, joten kukin voi mielessään miettiä mistä ne roolimallit on paras ammentaa; onko välttämättä se lapsen biologinen isä se paras mahdollinen malli?!"
1,Enää en halua tehdä sitä.
1,"Fischler sanoi, että investointitukea täysimääräisenä käyttämällä E-Suomen tuki voi jopa nousta!"
1,"Jo vuosikymmeniä valokuvausta harrastaneena en käytä tilanteissa, joissa kuvienlaatu ei tarvitse olla ""paras mahdollinen"" Jos lähtee nimenomaan kuvausmatkalle, niin järkkärit ovat tietenkin oikea vaihtoehto."
1,Kodin ulkopuolella mies pukeutuu tilanteen mukaan.
1," Niin, aivan.
0	0	0	0	3										1	-1	3	1	comments2007e.vrt 2087436	Nyt jotkut kuvittelevat, että tiede on jotain sellaista itsenäistä, omilla jaloillaan seisovaa ja omilla ehdoillaan toimeentulevaa, ettei humanismia enää tarvita.
-1	0	0	0	2										1	1	6	1	comments2012e.vrt 1818520	Sekö pääsihteeriä nyt harmittaa?
1	1	0	1	4										0	1	20	1	comments2010d.vrt 939178	Hinta loistava, taatusti AMMATTILAISTA eikä tarvitse pelätä / miettiä putoaako tukka vai ei.
0	0	0	0	3										0	0	11	1	comments2013c.vrt 1211880	Henkilöautossa on nykyisin hyvät suodattimet eikä katupölyä tarvitse hengittää, autaa jopa allergikkoja siitepölyaikaan.
0	0	0	0	3										0	0	20	1	comments2007d.vrt 3313829	Kirkon profeetan virka"" lankeaa automaattisesti edellisen profeetan kuoltua apostolien koorumin virka-iältään vanhimmalle."
1,Maailmalla on varsin huonoja kokemuksia uskonnon ja politiikan yhdistämisestä.
0,vain siitä että me tiedämme kuinka tämä bimbo ylioppilas on olevinaan NIIN hemmetin fixu ja muut eivät ole nitään HÄNEN YLHÄISYYTENSÄ MUKAAN !!!
1,Alipaine vaikuttaa myös sytytyksen ajoitukseen.
1,"Sikäli kun Elisa Avustajalla syynäsin, niin edellinen 5100 oli siltaava, ja tämä lienee NAT, niin pitääkö tätä alkaa mulkkaamaan siltaavaksi vai ei?"
1,Stalinin maailmanhistoriallinen merkitys on jokaiselle nykypäivän ihmiselle kiistämätön tosiasia.
0,Kaikkihan ne samanlaisia munan lutkuttajia on.
1,Elämä eletään yhdessä.
1,Joudut sentään vielä käymään töissä ja kaikki....
1,"MUTTA LUKITUT MARKKINAT EIVÄT OLE ADAM SMITHIN VAPAATA MARKKINATALOUTTA, VAAN OLIGOPOLISTISTA HARVAINVALTAA ELI ELIITIN DIKTATUURIA."
1,"En todellakaan ymmärrä miksi persoonani on joillekin kuin punainen vaate näillä palstoilla, koska (tietääkseni) tosielämässä (työelämässä, perheen ja suvun, naapurien, tuttujen jne."
1,Kulut siis jakautuisivat 5:1 testamentin saajan ja syrjäytetyn sisaruksen kesken.
1,Uskonnot ovat perusteettomia arvauksia.
1,"Tämä näkyy kyllä normikulutuksissa, jos paperituntumalla asiaa pohtii."
2,kiitti!
1,Virheettömiä meistä ei ole kukaan.
1,Mutta uusia tuttavuuksia kaivataan.
1,"Heinäkuu ei sen sijaan nyt ole aivan huippusesonkia Rooman matkailussa, kuten huhti-toukukuu-kesäkuun alku ja syksy."
1,Kun menen TV -tilaan en pääse sieltä enää takaisin digiboksitilaan?
1,Sampo-vakuutusyhtiön yms.
1,Moikka!
1,"Tähän mennessä monet eri alojen tiedemiedet esim. tietoteorian tutkijat, biologit, astrologit, paleontologit, geologit, lääketieteen edustajat ovat esittäneet painavia vastaväitteitä kehitysoppia vastaan."
1,Kokoomuksessa
1,Paskan puhumiselle löytyy varmasti tältäkin foorumilta oma alue.
0,Ehei.
1,Tuntuu kaikki aidot bemaristit karanneen muualle.
1,Älä hänestä piittaa...
1,Joka aamu kärppänä lehteä lukemaan ja heti aamusta hamstraan...
1,"Siltikin energiapommi jos koira tekee päivässä tosipitkiä lenkkejä, eli kuluttaa paljon ???"
1,"Meillä ei niinkään haittaa, kun koiraa nyt ei aina muutenkaan vieraat ihmiset kiinnosta."
1,Mielestäni Paarman vaihtaminen ei auta asiaa.
1,"noh, nyt on aviossa oleva nigerialainen kuvioissa ollut mukana noin kuukauden verran."
2,"Minä ainakin olen niin iloinen, että tekisi mieli halata koko maailmaa."
1,jos liittoa on kestäny 10-20vuotta on jo se saavutus ja inhoamalla kumppania tuohon ei kyetä noi luvut tulee jostain muusta.
1,"Nyt hän on edesmennyt eikä ainakaan käytä siten tuota nimimerkkiä enää, en tiedä kuka käyttää, mutta ei pidä kaikkia nimimerkkejä uskoa."
1,Ara on kelvoton päävalmentajaksi jos se ei laita sitä kotikisoihin ykkösveskariksi.
0,Ja arvot on niillä ihan perseestä.
1,Aikanaan lopettaa kun kukaan ei kommentoi..
1,"Oma suurin ongelmani on, etten voi ottaa lainkaan jotain ""kiellettyä"", koska enää osaa pitää rajoja jos saan vähän maistaa."
1,"Kuin se Kalle Päätalon Kalle setä sanoi , et ""ei se niin mee, etteikö se jotenkin mene"" sillä tapaa etiäppäin."
1,"Tähän tekis mieli sanoa, että älä monikossa, mutten sano."
1,Ilana / Elisan Palstatiimi http://palsta.elisa.fi/
1,"Entä jos on syvää totuutta, jonka päällä on sellaista, mikä ei ulotu samaan syvyyteen."
0,"En voi käsittää miksi miehet syyttävät aina naista miehen vioista esim. jos mies valehtelee ja nainen uskoo sen = naisen vika, jos mies lyö = naisen vika, jos mies pettää = naisen vika, jos mies raiskaa = naisen vika jne."
1,Päinvastoin.
1,"mulla nuo ongelma alueet on alakropassa, muuten olen aika timmissä kunnossa, vatsa, selkä ja kädet..."
1,L-200.
1,Ajatellaan vaikka tilannetta mikä itselleni kävi.
1,Intialaisten muistomerkkejä on vielä tallella Muslimeilla tai ne patsaat on räjäytetty talebaanien (ja ehkä myös pakistanilaisten) toimesta.
1,Voit lukea juttua asiasta esim.
1,pelaan unreal tournament 2004:sta
1,aamun iho hämillisen hämärä päivän iho vaarallisen valkea illan iho haikean harmaa yön iho pehmeän pimeä &amp;:))
2,"Tavalliset tunisialaiset ovat huipputyyppejä, elämänmyönteisiä ja erittäin vieraanvaraisia."
1,CElikäd damassa ongelmassa liikutaan.Onko teillä mitään ratkaisua?
1,Sotaveljeys NATO = Kaverille ei jätetä.
1,Krapulaoireet ovat saaneet uuden nimen - paniikkikohtauksia.....
1,Tyyppi tuli tänne tahallaan provoilemaan?
1,Saa nähdä missä ollaan 4 viikon kuluttua.
1,http://www.iltasanomat.fi/autot/art-2000005050068.html Ajokilometrejä ostetaan kuin prepaid puheaikaa.
1,"Saattaa olla, että vetäsen vielä ennen aamumiestä pikkutirsat."
1,"Näihin kansoihin kuuluu paljon sellaista ääri-islamilaista porukkaa, joka pitäisi Venäjälläkin lähettää ""kuusi jalkaa alas""."
1,"Mutta saatta olla epätietoisuutta siitä, että ymmärtävätkö he aidosti ihmisten tilanteen työssä, työolosuhteita, elämisestä työstä saadulla palkalla, perheessä jne."
1,"Monet askartelut on vain mielikuvituksesta kiinni harrastuksena, ei niinkään raha ole ratkaisevana tekijänä."
1,Juuri tämän perusteella on todettava että Halonen on käsittänyt presidentin tehtävän väärin.
1,Kateutta ilman muuta..
1,"Hei Christian,"
1,Bush jr. ei edes kovin hyvin.
1,Prööt!
1,"Neuvotaan jopa puutarhan hoitoa, tai yritetään opastaa sieltä kiellettyjen rakennusten puolelta."
0,"Surullista,että sinun vappusi ovat olleet niin kurjia....:("
1,"PC, nettisivut jne.)"
1,"Ei palveluja voida lailla säätää ilmaisiksi, vaikka seksin vastustajat sitä yrittävätkin."
1,"Siis vetävät HETERON roolia, mutta lomansa viettävät HOMObaareissa..."
1,Minkälaisia kustannuksia thaimaalaisesta pankkitilistä ja -kortista syntyy?
1,"Kävin viimeksi lääkärillä joskus huhtikuussa kun se oli pelissä ""taittunut""."
1,Onneksi melkein kaikki kamani sopivat tähän asuntooni.Ylimääräiset annoin lapsilleni.
1,Takoissa ja piipuissakin löytyy nykyään varsin tarkat tyyppimääritykset ja ohjeet miten pitää tehdä ja asentaa.
1,Naisten pitäisi kyllä vaatia kortsu.
1,"Onnistuu kyllä, mutta voi muutama vuosi vierähtää..."
1,"Ei ole astutusmaksuja, pevisa-tarkastuksia vanhemmille, rekisteröintimaksuja..."
1,Maalta ja fitnessmalli.ruma siis?mulle aivam sama.olen omaitseni ja tyytyväinen.
1,"Jos joku homo tai bi-seksuaalinen henkilö haluaa olla kaapissaan, niin ilman muuta hän on kulissiavioliitossa."
1,Jo neljäs samanlainen tapaus.
1,En keksinyt järkevää otsikkoa
1,"Hylkäsin kaikki pelkät kaverisuhteet naisiin, kysyin yksitellen olivatko kiinnostuneet sillä tavalla, jos vastasivat ei, niin poistin numeron ja nettiyhteydenpitovälineet."
1,Tuhnu ei jaksa siivota ja rasva ym. paska kerääntyy vuosien saatossa hirmuiseksi paiseeksi keittiön kattoon.
0,Että silleen.
2,Hyvää äitienpäivää vielä kaikille! :)
1,aattelin tuossa yhtenä päivänä.
1,"Likaa, sotkua, epäjärjestystä kaikkialla kaduilla."
1,VAIN TÄLLÄ TAVOIN JUMALA VASTAA.
1,Saksan panssaridivioonien panssarit ja Saksan panssarit kesäkuusta 1941tammikuuhun 1945 (Tank Strength of Panzer Divisions und German Panzer Strength June of 1941 to January of 1945) http://www.achtungpanzer.com/divis.htm#tank
1,"2. Vitsaile eri simeille, osta baaritiski ja kaikkea muuta juhla-kamaa esim. buffet-pöydän jne."
1,"Jos seuraava edullinen kämppä on 2-3 tunnin päässä töistä, ja matkakustannukset huomioiden tulee selvästi edullisemmaksi, miksei muuttaa?"
1,isällä on sellainen...tyytyväinen on...olis myynnissä...ehkä hintaa lähellä 40 tonnii...
1,"
0	0	0	0	3										0	0	11	1	comments2011b.vrt 2630668	Mitäs jos muuttaakin taktiikkaa ja selkäkipujen sijaan näyttelee yli-innostunutta?
0	0	0	0	3										0	1	11	1	threads2018a.vrt 809524	ää tämmöstä..."
1,"Korhonen joutui huonoon saumaan, koska jenkit olivat menneet käräyttämään Rytin &amp; co syyllistymisen sotaa julkaisemalla suomalais-saksalaisneuvottelut.
1	1	1	1	5										1	0	16	1	comments2009e.vrt 188649	vaikka yhdet boxerit kaksien hinnalla, kun myyntitykillä oli niin kuohkea ääni? ;))
0	0	0	0	3										0	1	2	1	comments2006c.vrt 755896	Niin, eihän se työttömäksi ilmoittautumien kannattavaa toiaan ole, jos työpaikka on lähes varma...
-1	-1	-1	-1	1										0	0	19	1	threads2007a.vrt 4182635	Jos me riitelemme, saan hirmuisen kohtauksen, jossa itken ja haukon henkeäni.
0	1	1	1	4										0	1	10	1	comments2010f.vrt 1821319	kuten Mozart, Michelangelo..van Gogh....jne.... =)
-1	-1	0	-1	2							4	4	4	0	1	3	1	comments2012e.vrt 1463136	KERRO ROHKEASTI AVOPUOLISOLLESI MITEN NÄET TILANTEENNE JA KYSY ONKO HÄNELLÄ MURHEITA!
0	0	0	0	3										0	0	19	1	comments2007f.vrt 2090240	Karkeakarv.
0	0	0	0	3							4	4	4	0	-1	10	1	threads2005a.vrt 2554897	Kirkollisveroa katolinen kirkko ei tietääkseni saa periä Suomessa, mutta meneeko seurakunnalle jotkut kymmenykset tms.?
0	0	0	0	3										0	0	14	1	comments2016a.vrt 910502	seuraavana viikonloppuna menin miehen luo, kylmäpäisesti järjestin hänelle unohtumattoman yön (seurustelu aikana olin oppinut mistä hän pitää ja mistä haaveilee sillä saralla)."""
1,Näin se on mennyt ennenkin.
1,Vaikka tämän viikonlopun jälkeen olen aika tyttyväinen.
1,"Kyllä se lappu tulee Lounaissuomen poliisilta hyvinkin nopeasti, kunhan asia saadaan käsiteltyä,"
1,Mitä tarkoitat?
1,On se.
1,"Ecce homo on lukenut raamattua vain niiltä osin, kun se hänen kannaltaa on edullisin tulkita, joten toivon hänelle rattoisia lukuhetkiä raamatun parissa."
1,"5. Sillä Johannes tosin kasti vedellä, mutta te kastetaan Pyhällä Hengellä*, ei monen päivän perästä."
2,Hyvää joulua
2,Hyvää alkanutta Vuotta 2009 Ystäväni!
2,Terveisin toverisi Putin.
1,Ki**i*i!
0,Sinulle hoito on varmasti tarpeen pakkomielteinesi ja tyhmine päätelminesi...
2,"IP-numeron voi vaikka vaihtaa, jos se helpottaa syntisen hermoja ja elämää:) anna komento ipconfig command promptissa; se antaa nykyiset tiedot."
1,"Mutta 40 nainen tosi seksihalukas ja seksikäs, kun ei enää tarv."
2,"Koitin pakottaa itseni juttelemaan muille ja huomasin, että siinä taidossa voi kehittyä :)"
1,voi olla onkelma palomuurissa.
1,Miehien kehuista...
1,En ole hankkinut autoa ristikseni.
2,Antaa lisämotivaatiota :)
1,Vivania
0,Sinä sönkkäät puuta heinää ilman mitään tietoa ja asiantuntemusta.
1,Hmmm...
1,.
1,"Itse työelämässä nyt 12 vuotta olleena, akateemiset laput taskussa, törmäsin nuorempana ikärasismiin."
1,"lähes aikuisen ihmisen olla niin typerä, että rikkoo itsensä harrastuksillaan."
2,Porin lääkäritalon Bepopin puolella olen ollut ja hyvä paikka!!Suosittelen lämpimästi!
0,kaikki lääkkeet otettu vai mikä ihme kiukuttaa noin paljon???
1,"Nuuskaamisen ymmärrän, mutta hieman katson aikaa ja paikka missä sitä huuleen tunkea. http://is12.snstatic.fi/img/468/1288331334886.jpg On herra kärynnyt ko. tuotteen salakuljetuksestakin edustustehtävissä!"
1,Tykeimmät bonarit sekä suurimmat Bad Beatit tarjoaa http://www.netticasinot.info
1,False Flag ! ! ! Eipä muuta.
1,Ylipäätään kuntalaisten tulisi kuten tuossa ylempänä kommentoin tarpeeksi ajoissa näissä eri päätöksenteon vaiheissa saada tietää missä mennään?
0,Hyvin ikävästi.
1,Tarkasta akseliston laippojen pultit sekä akselin kiila-uran ja kiilan kunto.
1,Yhteisvastuu tuntuu olevan suomalaisille ortodokseille tuntematon käsite.
2,Kiitos jo etukäteen!
1,"Kuoro lauloi laulun Soon and very soon (jatkuu että ""we are going to see The King"" ja King tarkoittaa tässä laulussa Jeesusta)."
1,Kai siinä menee opettajaltakin motiivi yrittäessään opettaa jotain viiden opintoviikon yliopistojuttua muka kahdessa viikossa tuleville insseille.
1,"Tuet juoksee, minä en."
0,Voi elämän kevät tätä touhua taas.
1,Eikös YTK ole jo sellainen?
1,Eikö muutkin maat toimi just tän kaavan mukaan
1,Se joka haluaa olla suurin se olkoon pienin.
2,"että oli sitten vaikka nettiarvion mukaan täyttä tinaa, niin tyytyväinen olen!"
1,"Venäjä ei milloinkaan tule toipumaan 1900-luvusta ja siitä tuhosta, jonka kommunismi sille aiheutti."
1, Kävelin paljon metsässä mutta en koskaan pystynyt ampumaan eläimiä
1,Monikulttuuriset suhteetkin sinne on kelpuutettu ja sinkut.
1,http://keskustelu.suomi24.fi/node/12891531
1,"no siis olen minäkin pärjännyt paperilla selvästi hitaammalla autollani valoista lähdettäessä, mutt jos nyt teho ero on luokkaa 200hp, niin kyllä homma on ihanselvä vaikka vieressä olisi juuri ajokortin saanut."
1,"nimittäin aina päivän-pari jälkeen seksin mun alapää tuntuu muuten aivan normaalilta,mutta mä joudun kokoajan ramppaamaan vessassa ja virtsaa tulee vain pari tippaa+kirvelee ja sitten taas noin viiden minuutin kuluttua takaisin vessaan!"
1,"ootko siirtyessäsi norm liiveihin (mä siirryn urh.puolella ,enkä vk kuluttua päiviks,otitko kylmästi liiveistä tuki sidoksen pois?sitähän voi käyttää muissakin liiveinä.oon ettinyt vastaavia useemmanstakin instrusta, yo-apteekeista.kellään mitään haisuukaan.voiko ja ootteko jo tilannut uusia muualtakin kuin siluetesta?"
1,"Veroistasi maksa oopperatalon käytöstä, eduskuntalaon remontista, pakolaisten elämisestä...."
1,"Jaa, mitkä rahat?"
1,Vai onnistuuko ollenkaan?
1,"monet kai ajattelee, että täältä ei saa löytyä paremman näköistä naista taikka vielä pahempi jos joku on pukeutunut seksikkäämmästi jne...."
1,En kuitenkaan haluaisi jatkaa sitä yksin.
1,"Toinen on lapsuuden ystävä, joka yhtä aikaa tuli Helsinkiiin Suomen asianajajaliitto erottaa kaikki asiaa hoitaneet asiapojat."
1,on kuin GWAR.
1,Sitä minäkin haluan.
1,ja jatkaisin.
1,xbox360 ei ole oikein kestäny kuluttajilla paljon valituksia tullu että heti uutena susi jo on.
2,Lisätty :)) tulen pian pelailemaan !
1,"Tarkoitus oli olla minun seurana pitkän avautumisvaiheen ajan ja hän itsekkin ""pelkäsi"" syntymähetkeä..."
0,Kyllä tuollaiset märkäkorvapenikat ovat jääneet jotakin vaille.
1,http://www.pohjalain/REDACTED/an-1.1419422
1,"Kun itsellä oli ysienpäivä viime vuonna niin ohjelmassa oli ainakin monta tanssi-ja lauluesitystä, joku oppilaiden järjestämä opettajien välinen kisa jos oikein muistan ja ysien itse tekemä video jossa palkittiin ysejä erilaisilla titteleillä esim vuoden enkeli ja vuoden nauru jne."
1,"Äärimmäisessä rumuudessa on jotakin viehättävääkin, jotain omaleimaista."
1,Nyt en ymmärtänyt.;
1,"En tiedä, miksi trollaat asialla, joka on helposti alan kirjallisuudesta tarkastettavissa?"
1,Eli jos olette silloin 12 pvä ja 14 pvä?
1,"He eivät tosin tajunneet, että oikeasti minä en sovi siihen tehtävään, vaan tarkoitus olisi opiskella ihan uusi ammatti."
1,"Joten nimiä ja irc tunnuksia eetteriin vaan, autetaan poliiisiakin kaikin keinoin."
1,En tiedä..
0,Ihan hullua porukkaa................................................
1,Tämä on fakta ja siinä ei ole mitään outoa.
1,Oliko muita venäläisiä toivomuksia?
1,"kerro mulle, koska olen ex-nurmeslaisena niitä hakenut.."
1,vaikka kirppujakin.
1,Kuka rakentaa nyt afganistania?
1,ei häkä tartte kouluja ku se on MILJONÄÄRI
1,"Varsinaisen hankintapäätöksen suunniteltu ajankohta on vuonna 2021, ja vanheneva Hornet-kalusto on tarkoitus korvata vuodesta 2025 alkaen."
